"구분","1h","2h","3h","4h","5h","6h","7h","8h","9h","10h","11h","12h","13h","14h","15h","16h","17h","18h","19h","20h","21h","22h","23h","24h","최소","최대","평균"
"20230502","118.32","115.06","115.06","115.06","115.06","115.06","118.84","121.87","158.72","122.33","118.32","115.06","109.87","122.44","158.7","167.29","132.74","170.36","166","169.68","136.36","136.36","136.09","134.74","109.87","170.36","134.39"
"20230503","126.46","123.32","122.26","121.97","122.26","124.08","125.4","160.81","161.03","161.02","153.44","151.46","120.48","155.94","155.95","155.95","171.39","162.48","167.57","167.64","162.1","162.12","162.12","136.64","120.48","171.39","148.2"
"20230504","126.61","123.84","123.84","122.17","123.84","125.37","125.37","161.09","165.58","163.13","163.13","163.09","150.99","163.13","163.13","163.13","182.15","177.92","170.8","167.82","171.12","161.1","161.1","161.06","122.17","182.15","154.28"
"20230505","127.15","114.34","114.21","114.21","114.21","114.21","115.76","123.08","162.04","162.08","165.43","167.4","167.4","165.43","162.08","162.08","161.61","160.79","143.8","146.1","123.58","123.58","123.58","123.37","114.21","167.4","140.59"
"20230506","116.65","114.5","114.5","114.5","114.5","114.5","114.5","115.16","114.5","114.5","123.63","124.24","124.12","123.81","123.74","123.46","123.02","123.31","123.51","125.09","125.09","125.07","125.01","124.27","114.5","125.09","120.38"
"20230507","115.51","112.19","112.19","112.19","112.19","112.19","115.76","115.43","115.76","113.15","124.24","124.93","123.54","124.97","166.89","166.94","166.46","152.19","145.75","152.05","126.82","126.19","126.3","123.86","112.19","166.94","129.65"
"20230508","124.13","118.01","118.01","118.01","118.01","120.83","122.59","129.02","166.03","171.34","184.76","149.16","145.59","149.16","149.16","160.94","157.04","161.8","166.91","170.87","162.11","161.71","161.71","161.71","118.01","184.76","149.78"
"20230509","126.91","123.57","123.57","123.57","123.57","123.57","125.49","124.89","162.31","171.29","167.57","164.69","149.15","166.72","164.32","160.94","164.29","164.29","167.12","168.62","165.55","162.25","162.25","162.26","123.57","171.29","151.99"
"20230510","127.96","122.16","121.71","121.77","121.77","122.01","125.43","125.43","161.44","148.99","148.99","148.99","159.79","160.01","160.01","160.01","160.02","177.42","167.11","173.93","167.1","161.28","161.28","161.29","121.71","177.42","149.68"
"20230511","129.15","122.59","117.58","118.11","118.11","121.01","129.15","123.13","162.56","134.35","134.05","212.98","133.65","133.45","179.05","133.45","133.65","162.11","170.22","170.23","159.51","138.11","138.11","136.59","117.58","212.98","142.95"
"20230512","132.92","123.6","117.6","117.6","117.6","123.42","130.29","125.17","162.03","162.02","162.02","150.68","121.95","150.68","160.93","150.68","181.47","164.58","164.67","164.69","164.71","164.56","164.65","136.46","117.6","181.47","147.48"
"20230513","126.19","124.11","116.58","116.58","116.58","118.06","117.31","116.5","108.88","105.34","105.33","105.33","101.21","105.33","105.33","105.33","113.51","116.58","124.24","124.24","124.24","124.24","124.24","124.24","101.21","126.19","115.88"
"20230514","116.19","111.39","111.39","109.62","109.62","109.62","111.39","109.62","106.08","106.08","109.19","108.67","127.13","127.26","126.61","126.42","109.62","115.75","126.46","177.4","176.6","176.71","132.17","132.17","106.08","177.4","125.15"
"20230515","123.58","119","119","119","119","119","123.58","124.41","124.41","161.09","213.86","161.06","129.14","130.96","133.75","133.75","131.8","133.64","136.97","165.97","165.54","161.05","161.08","136.97","119","213.86","140.7"
"20230516","128.3","124.97","123.04","123.04","123.04","124.15","126.88","124.97","148.81","160.87","150.18","150.18","145.98","144.36","149.99","145.98","148.21","157.29","185.09","166.59","166.27","165.07","164.65","164.65","123.04","185.09","147.35"
"20230517","128.72","125.39","121.53","121.53","121.53","123.45","128.72","127.43","161.22","160.94","160.94","160.94","121.8","160.94","177.57","177.24","167.01","184.14","169.74","184.16","168.58","165.91","165.91","165.91","121.53","184.16","153.89"
"20230518","125.84","122.54","122.54","122.54","122.54","122.54","127.8","176.98","176.95","176.92","181.74","178.63","165.25","178.04","165.23","165.22","163.44","162.59","162.6","162.75","161.43","161.5","161.27","161.27","122.54","181.74","157.34"
"20230519","126.71","122.65","121.38","121.38","121.38","121.38","125.23","125.23","163.16","165.18","164.26","168.85","163.62","166.89","170.07","166.89","163.96","164.51","166.89","164.43","164.45","163.19","163.22","163.12","121.38","170.07","152.87"
"20230520","127.09","124.33","124.33","121.08","124.33","125.7","126.24","124.33","134.8","134.5","134.1","121.73","121.73","133.7","129.01","133.9","129.01","130.99","132.17","168.09","168","168.01","132.17","168.01","121.08","168.09","135.38"
"20230521","129.65","114.77","115.3","112.64","115.3","123.59","124.32","109.31","109.31","109.31","109.31","109.31","109.31","123.76","124.22","124.98","125","125","137.12","174.72","174.73","168.02","137.61","137.61","109.31","174.73","128.53"
"20230522","123.03","114.12","110.33","110.33","110.33","114.12","122.84","123.03","133.4","162.1","177.6","149.8","121.53","149.8","149.8","162.29","177.71","167.29","167.28","167.28","165.39","164.11","164.13","164.16","110.33","177.71","147.44"
"20230523","124.3","122.58","120.38","120.38","120.38","122.58","124.3","122.58","159.44","160.76","166.02","168.9","161.87","165.08","211.69","211.94","182.21","165.07","161.88","161.9","161.9","147.9","136.78","136.78","120.38","211.94","153.43"
"20230524","127.96","122.93","121.16","119.94","119.94","119.94","124.06","125","173.78","122.56","148.31","161.04","161.04","161.04","165.13","167.42","168.61","168.39","166.69","165.5","165.5","161.08","147.05","137","119.94","173.78","147.99"
"20230525","127.96","124.71","119.98","119.98","119.98","119.98","123.38","160.43","160.47","148.79","163.02","163.02","163.01","169.86","184.23","173.14","167.75","163.03","163.03","163.04","163","146.81","134.98","134.39","119.98","184.23","150.38"
"20230526","133.19","122.09","122.09","122.09","122.09","122.09","125.66","129.54","166.37","166.87","181.82","170.12","167.15","167.43","177.45","180.59","166.38","163.45","163.46","163.46","163.45","161.65","134.39","131.51","122.09","181.82","152.87"
"20230527","130.19","126.1","121.41","121.41","121.41","121.41","121.41","120.97","129.62","131.48","131.48","162.83","161.62","162.97","162.93","180.6","169.27","169.25","169.25","169.24","169.25","161.78","162.01","160.49","120.97","180.6","148.22"
"20230528","128.88","117.37","117.37","117.37","117.37","117.37","117.37","117.12","117.12","117.12","129.99","123.03","125.91","126.14","125.96","117.12","117.12","130.01","131.53","131.53","131.65","131.53","131.53","131.53","117.12","131.65","123.98"
"20230529","122.24","118.65","118.65","118.65","118.65","118.65","118.65","125.35","151.18","166.21","211.02","166.45","151.18","146.18","165.71","166.36","167.54","166.36","145.31","149.36","165.23","165.21","165.29","129.9","118.65","211.02","149.32"
"20230530","131.05","121.76","119.96","119.96","119.96","119.96","121.98","128.44","162.5","163.56","168.76","168.71","162.75","169.19","178.88","179.83","189.2","186.67","168.75","166.1","161.98","161.08","174.11","161.08","119.96","189.2","156.75"
"20230531","129.12","123.29","119.78","119.78","119.78","119.78","122.91","133.21","134.35","136.93","161.4","163.72","160.29","167.22","189.28","183.03","162.54","162.55","161.49","162.99","163","158.05","158.05","136.68","119.78","189.28","149.32"
"20230601","128.51","126.88","120.26","119.45","120.26","120.26","126.02","128.51","154.04","160.12","161.58","162.24","160.55","170.14","162.88","171.04","173.09","161.94","161.94","155.05","154.83","154.7","153.64","153.64","119.45","173.09","150.22"
"20230602","129.37","116.48","116.05","116.05","116.05","116.05","127.32","127.32","156.74","181.59","177.7","156.01","156.01","156.01","180.24","174.28","156.01","156.01","156.02","156.65","156.66","156.67","156.6","137.45","116.05","181.59","148.8"
"20230603","130.72","129.66","119.04","119.04","129.66","129.66","129.66","124.02","126.64","171.7","154.54","168.93","152.33","152.33","159.6","163.5","152.34","152.35","152.32","171.31","157.5","152.33","157.45","157.43","119.04","171.7","146.57"
"20230604","125.23","119.63","118.42","119.63","119.42","119.63","119.63","118.41","122.98","123.52","122.76","122.41","110.21","123.03","122.69","122.84","116.72","122.9","130.38","160.18","160.18","130.38","130.38","130.38","110.21","160.18","126.29"
"20230605","117.21","112.45","112.45","112.45","112.45","117.1","118.18","118.18","128.85","158.06","158.08","134.39","123.3","158.27","159.52","173.56","158.88","158.88","158.9","158.9","158.9","157.26","157.26","157.19","112.45","173.56","143.05"
"20230606","129.17","128.35","119.63","119.63","118.01","118.01","119.63","117.38","120.01","120.53","152.01","154.27","152.01","153.75","153.49","150.49","146.38","160.68","160.71","160.72","165.49","160.74","150.49","160.75","117.38","165.49","142.39"
"20230607","129.61","117.39","117.39","117.39","117.39","117.39","127.06","126.47","155.55","169.38","155.35","155.35","155.32","155.35","163.43","169.23","155.34","155.34","159.35","165.56","158.22","155.53","155.54","155.54","117.39","169.38","148.01"
"20230608","129.37","127.61","117.11","116.23","116.23","116.23","127.61","127.61","155.77","154.35","158.59","159.52","154.34","159.59","162.54","158.69","169.12","156.02","156.02","155.74","155.75","155.75","147.94","138.78","116.23","169.12","146.26"
"20230609","129.5","128.61","117.9","117.9","117.9","117.9","118.62","126.88","156.89","147.63","156.03","164.87","155.86","155.72","162.48","159.2","169.1","155.82","155.73","156.89","156.9","156.86","146.39","137.06","117.9","169.1","145.84"
"20230610","129.55","129.29","118.6","114.65","114.65","120.36","120.47","113.23","120.82","121.58","121.64","130.14","128.36","157.75","157.82","157.82","157.68","157.79","127.69","129.75","129.75","129.71","129.71","129.71","113.23","157.82","131.19"
"20230611","116.98","115.4","111.45","110.63","111.45","111.92","111.92","109.2","108.86","103.7","103.79","103.41","103.13","103.8","103.8","105.48","109.04","118.26","130.43","129.06","129.56","129.06","129.06","128.46","103.13","130.43","115"
"20230612","127.13","115.67","115.67","115.67","115.67","115.67","127.13","127.13","130.16","158.18","170.56","160.82","159.15","159.15","160.82","156.1","169.19","156.06","160.82","160.82","160.82","156.93","138.48","138.01","115.67","170.56","146.36"
"20230613","129.03","117.35","116.82","116.06","116.06","116.06","124.9","157.23","155.13","157.62","164.62","164.44","155.39","157.62","157.62","155.34","155.6","157.57","157.62","157.22","157.22","157.23","137.64","154.28","116.06","164.62","146.96"
"20230614","158.82","153.9","125.67","122.25","122.25","125.67","153.89","155.1","155.13","156.34","156.35","163.79","156.35","167.37","156.34","169.63","168.75","156.34","156.34","156.34","156.3","154.42","154.4","154.03","122.25","169.63","153.29"
"20230615","127.74","127.28","122.96","122.96","122.96","122.96","127.28","127.28","128.75","155.6","155.64","155.64","155.63","162.93","159.24","155.63","155.62","155.91","158.04","159.47","158.65","156.27","156.28","156.29","122.96","162.93","146.6"
"20230616","128.53","126.91","126.91","122.95","122.95","126.91","126.91","148.19","154.3","156.32","164.17","164.9","154.58","156.32","158.41","156.32","166.98","154.88","156.32","156.98","155.82","154.58","154.46","154.24","122.95","166.98","149.06"
"20230617","158.09","154.01","153.89","127.22","153.97","126.73","153.99","119.8","155.25","156.27","156.03","156.2","156.17","158.54","158.5","168.53","157.75","157.76","166.7","166.7","169.84","157.81","169.13","157.82","119.8","169.84","155.41"
"20230618","157.82","139.12","128.43","126.28","126.28","126.82","126.63","118.51","144.23","144.23","143.86","156.11","156.42","156.41","156.41","156.2","149.03","148.52","160.05","160.07","160.08","159.7","159.71","159.68","118.51","160.08","147.54"
"20230619","155.87","125.83","122.5","122.5","122.5","122.5","125.83","152.95","153.23","162.09","162.09","162.12","153.22","170.75","169.13","169.93","174.8","163.99","163.89","168.99","168.84","161.5","159.27","169.19","122.5","174.8","155.83"
"20230620","159.38","126.77","126.77","126.77","126.77","126.77","126.77","153.18","154.34","161.94","162.81","163.83","162.86","163.83","171.38","169.56","164.4","163.83","163.27","163.27","162.89","161.94","161.94","153.18","126.77","171.38","154.94"
"20230621","159.02","126.81","126.81","126.81","126.81","126.81","126.81","148.11","154.77","163.25","160.81","163.25","163.25","164.65","164.19","164.19","165.14","164.19","164.19","164.19","160.81","154.41","154.17","153.38","126.81","165.14","153.33"
"20230622","129.37","128.61","123.76","123.76","123.76","123.76","123.76","127.96","148.28","155.5","155.84","155.83","155.83","169.58","162.45","172.77","155.83","155.83","155.84","155.84","155.84","152.2","137.47","135.8","123.76","172.77","146.8"
"20230623","128.61","127.37","127.35","121.19","121.19","122.18","127.35","127.35","155.67","155.87","155.86","155.86","155.73","155.86","163.21","159.06","169.19","157.94","157.94","157.95","155.92","155.93","155.93","155.92","121.19","169.19","148.25"
"20230624","158.89","130.63","126.46","122.55","119.8","126.46","127.26","126.76","153.96","155.58","155.57","157.21","157.19","160.46","160.56","160.56","160.46","154.87","168.56","157.17","157.17","153.85","147.03","124.94","119.8","168.56","147.5"
"20230625","126.13","127.08","119.63","114.86","114.86","114.86","114.86","112.52","126.28","127.7","149.98","149.46","156.06","156.06","156.05","156.06","155.96","155.83","155.95","164.68","164.69","155.76","148.79","136.09","112.52","164.69","141.22"
"20230626","126.52","122.36","122.36","122.36","122.24","122.36","122.36","126.96","156.74","164.79","164.79","169.58","156.78","169.67","165.99","169.58","165.05","163.85","156.77","168.14","154.87","154.12","154.57","154.12","122.24","169.67","151.71"
"20230627","159.26","123.39","123.39","123.39","123.39","123.39","123.39","126.04","154.1","154.59","159.75","171.51","160.88","169.17","170","168.46","160.78","160.08","160.11","154.59","154.59","154.17","154.06","129.88","123.39","171.51","150.24"
"20230628","202.98","127.45","127.45","127.45","127.45","127.45","127.22","151.27","150.95","154.98","156.97","170.2","157.03","170.76","169.58","162.11","169.4","161.71","161.71","161.71","158.25","154.98","154.66","153.63","127.22","202.98","155.01"
"20230629","140.04","126.29","126.29","122.72","122.72","126.29","126.29","156.75","153.24","156.78","164.1","164.1","163.5","163.5","164.47","163.5","163.5","160.11","158.51","158.06","154.4","153.94","153.94","153.95","122.72","164.47","151.63"
"20230630","153.4","118.97","118.97","118.92","118.72","118.98","118.98","150.67","154.33","161.11","162.06","163","163.12","163.68","171.09","161.23","161.33","160.16","156.8","156.8","156.8","154.33","154.18","136.22","118.72","171.09","149.94"
"20230701","135.15","134.84","132.99","122.44","122.44","118.78","122.44","122.03","124.17","161.47","162.37","164","163.98","171.5","171.42","171.28","163.77","168.03","168.08","168.08","164.15","163.89","163.65","160.25","118.78","171.5","152.05"
"20230702","164.63","119.85","119.22","121.64","110.92","118.72","119.22","119.22","119.43","124.79","157.64","157.09","163.9","164.23","164.17","162.62","163.07","164.47","174.15","174.16","164.57","163.53","162.23","126.53","110.92","174.16","147.61"
"20230703","114.6","114.57","114.57","113.87","113.87","114.57","114.57","131.09","160.29","162.34","171.65","170.94","162.34","172.93","174.57","172.73","172.82","172.52","171.91","171.79","162.32","160.75","159.18","138.2","113.87","174.57","153.52"
"20230704","131.74","118.79","118.53","113.86","113.86","118.53","118.78","131.74","158.93","163.56","171.99","172.85","171.29","171.68","171.4","170.8","165.85","164.57","169.27","170.93","163.57","160.03","160.03","159.26","113.86","172.85","154.02"
"20230705","162.8","118.72","118.47","117.96","117.96","118.61","118.69","133.43","161.32","165.84","175.22","176.64","166.38","175.18","175.18","167.7","167.7","166.4","166.28","165.84","161.63","161.32","161.09","135.84","117.96","176.64","154.77"
"20230706","134.01","118.6","118.04","114.73","114.73","118.6","118.58","119.33","160.17","162.21","174.49","168.72","164.97","167.76","167.99","168.78","177.27","173.92","167.76","165.29","160.31","159.88","159.26","142.05","114.73","177.27","152.38"
"20230707","164.99","131.34","131.34","130.58","130.58","130.84","131.34","155.98","160.5","169.67","170.03","171.91","169.97","169.97","170.61","169.97","170.03","170.61","169.96","168.8","163.53","162.78","160.51","160.22","130.58","171.91","159.38"
"20230708","160.92","131.96","131.96","122.44","118.59","118.6","123.98","153.96","162.63","162.62","168.38","176.27","168.34","176.27","168.34","167.9","162.64","162.65","168.3","168.31","162.6","161.22","161.04","158.29","118.59","176.27","155.96"
"20230709","166.58","119.82","119.43","119.06","112.48","112.48","119.25","119.24","130.64","156.92","158.12","163.75","163.75","163.75","163.75","163.75","168.78","168.8","168.8","168.83","168.81","163.59","163.36","124.97","112.48","168.83","149.7"
"20230710","115.01","115.01","112.05","111.04","110.04","114.02","115.01","119.48","160.14","160.32","168.22","169.12","168.62","169.15","169.16","169.39","175.95","169.15","168.22","168.22","164.34","159.33","159.26","141.82","110.04","175.95","152.07"
"20230711","132.59","125.18","125.18","117.85","114.17","118.29","125.18","159.32","160.49","166.67","168.97","178.63","168.56","176.58","176.79","171.58","168.64","165.62","162.33","162.3","160.02","160.03","160.03","134.54","114.17","178.63","155.02"
"20230712","133.29","114.61","114.61","113.9","113.9","113.9","114.61","119.44","160.54","164.71","168.49","167.14","164.75","179.19","177.19","164.73","164.77","171.52","164.72","164.74","160","159.32","135.82","135.82","113.9","179.19","150.51"
"20230713","119.28","118.52","115.2","114.66","114.66","118.37","118.52","134.72","160.11","162.56","168.24","168.49","165.22","167.75","167.63","162.56","162.55","160.86","160.86","160.33","160.16","159.72","136.09","134.25","114.66","168.49","148.8"
"20230714","119.27","118.52","117.97","113.21","114.2","118.52","118.53","132.58","160.15","168","173.93","174.73","164.67","164.65","176.06","175.18","162.73","162.07","161.77","161.16","160.54","160.54","160.38","141.29","113.21","176.06","151.95"
"20230715","134.17","119.28","114.23","114.23","114.23","114.23","119.25","119.73","137.76","165.69","171.18","171.19","166.01","165.75","165.75","165.68","165.68","165.69","178.72","166.04","165.7","165.7","133.92","122.83","114.23","178.72","148.63"
"20230716","117.78","113.93","111.94","111.94","111.94","111.94","111.94","111.94","111.94","120.35","120.48","131.17","133.23","135.03","162.57","161.87","157.71","171.78","171.79","171.78","171.76","153.55","159.19","125.82","111.94","171.79","138"
"20230717","114.86","114.86","112.9","110.9","111.9","114.86","114.86","158.52","159.85","161.69","169.56","170.72","163.12","169.78","176.35","175.26","171.61","170.28","170.71","169.87","165.26","160.41","176.78","158.48","110.9","176.78","155.64"
"20230718","119.33","118.53","113.57","112.58","112.58","113.57","118.58","133.25","160.21","169.31","175.15","173.9","167.7","175.72","175.29","164.12","175.49","207.14","161.56","160.61","160","160","194.69","133.79","112.58","207.14","155.42"
"20230719","119.28","118.53","113.14","111.41","111.25","118.54","118.53","158.76","161.55","176.78","176.89","170.5","169.32","169.83","170.81","178.17","176.92","165.51","168.96","163.12","176.87","159.4","153.11","134.41","111.25","178.17","154.81"
"20230720","114.87","114.87","114.87","111.8","113.18","114.16","114.87","118.81","153.37","161.21","164.68","164.65","160.9","168.28","177.9","168.15","168.68","164.67","164.62","164.62","160.6","161.27","159.21","159.21","111.8","177.9","150.12"
"20230721","160.31","118.99","118.23","114.97","114.97","118.38","118.98","158.8","160.71","168.12","168.69","168.69","162.97","168.22","176.79","179.44","175.33","168.1","163.08","161.17","160.72","160.76","158.63","160.45","114.97","179.44","155.83"
"20230722","161.22","160.61","119.07","118.85","118.8","118.87","119.07","119.07","164.91","164.49","164.43","164.48","164.47","175.83","164.06","164.06","161.13","164.08","162.86","164.09","164.1","170.65","164.12","164.12","118.8","175.83","154.45"
"20230723","119.84","117.77","116.93","110.71","110.71","110.71","113.63","113.63","130.39","159.07","162.18","162.83","166.04","168.05","162.83","162.26","162.83","162.83","162.83","163.07","162.83","162.5","162.11","162.11","110.71","168.05","147.05"
"20230724","114.57","111.21","110.85","110.85","110.85","111.21","111.85","119.43","159.92","161.49","172.08","168.9","164.5","168.94","176.26","178.48","170.88","169.49","168.93","163","160.41","158.92","158.44","140.23","110.85","178.48","151.51"
"20230725","119.19","119.01","117.85","112.55","112.55","118.42","118.91","158.9","186.95","170.67","172.76","172.09","170.22","170.52","178.15","175.17","164.85","190.75","169.23","189.96","159.91","158.91","158.59","158.62","112.55","190.75","158.31"
"20230726","188.47","118.57","118.58","117.63","118.52","118.58","118.57","158.59","159.89","176.95","176.93","169.4","167.11","175.4","179.03","209.9","177.26","167.5","172.19","168.04","163.6","159.94","159.94","159.68","117.63","209.9","161.3"
"20230727","156.74","141.48","118.29","117.99","118.22","118.26","118.69","158.71","160.14","175.23","166.81","167.69","166.67","175.78","177.44","175.27","175.5","167.1","166.91","169.68","163.61","160.14","160.12","159.92","117.99","177.44","158.08"
"20230728","156.86","142.88","118.51","118.51","118.51","118.51","118.49","158.95","159.2","168.22","168.96","168.2","165.74","168.77","175.66","179.4","169.13","168.2","168.2","167.26","164.53","161.93","188.32","159.13","118.49","188.32","158.68"
"20230729","161.09","161.09","157.94","157.94","128.45","157.89","158.9","159.88","159.93","166.8","168.01","173.57","174.29","176.58","176.07","175.42","168.84","166.71","166.28","165.32","163.45","211.33","159.54","159.54","128.45","211.33","166.19"
"20230730","122.87","115.05","112.05","112.05","112.05","112.05","112.05","112.25","113.93","128.5","165.11","165.07","165.09","165.07","165.06","149.83","157.22","154.64","165.09","165.11","165.11","159.19","150.56","126.59","112.05","165.11","142.36"
"20230731","119.11","119.11","118.29","113.62","113.62","118.8","119.11","158.81","159.95","163.84","168.38","168.54","166.39","168.01","173.73","175.31","176.84","176.54","166.32","162.98","161.3","159.91","158.83","141.36","113.62","176.84","153.98"
"20230801","126.12","108.83","108.3","108.3","108.3","108.3","108.83","111.11","151.93","152.63","158.66","165.55","160.64","159.63","197.92","169.39","157.06","158.41","157.36","156.85","152.62","151.56","150.81","149.98","108.3","197.92","145.9"
"20230802","148.45","138.17","110.37","109.85","109.57","110.38","110.35","147.36","150.58","154.8","157.71","165.18","164.62","167.08","169.47","166.8","164.85","157.89","159.59","156.32","156.29","152.25","150.43","150.42","109.57","169.47","149.41"
"20230803","138.03","108.37","108.37","108.37","108.37","108.37","110.5","111.1","151.39","152.88","158.47","164.14","164.2","169.42","167.28","169.45","158.8","158.59","159.3","158.47","153.76","151.55","150.49","150.21","108.37","169.45","146.3"
"20230804","152.18","138.03","110.41","109.92","109.73","110.41","110.41","153.61","153.61","157.4","164.89","164.3","163.54","164.72","170.04","163.45","163.03","160.59","161.18","161.41","157.15","154.3","153.58","150.33","109.73","170.04","150.63"
"20230805","154.03","149.77","147.08","117.15","110.75","116.26","146.3","146.3","152.63","152.67","157.46","157.73","157.72","165.21","164.07","163.75","157.43","157.43","198.72","157.55","157.01","151.56","151.26","151.19","110.75","198.72","152.91"
"20230806","152.66","111.69","110.67","109.69","109.66","106.62","110.99","111.31","151.81","151.62","152.68","153.03","153.08","155.37","160.13","160.15","153.08","166.8","166.87","167.01","155.22","153.08","150.85","152.33","106.62","167.01","144.75"
"20230807","148.62","110.59","110.37","109.66","109.75","110.47","110.59","150.53","153.68","159.17","163.81","167.56","161.88","161.74","162.96","168.92","166.07","167.16","162.21","159.95","202.86","154.52","150.75","150.75","109.66","202.86","152.3"
"20230808","158.16","147.33","121.75","110.29","110.28","121.99","146.69","155.89","158.26","163.09","165.55","173.11","161.92","165.55","173.06","167.81","165.55","179.31","197.92","163.09","163.09","155.71","150.49","150.32","110.28","197.92","157.8"
"20230809","156.86","147.26","146.92","116.56","116.56","145.46","145.46","150.2","153.02","158.12","160.79","167.61","160.07","161.24","167.19","163.24","167.19","163.09","163.24","162.92","162.92","157.58","153.01","150.23","116.56","167.61","155.54"
"20230810","151.12","120.01","116.56","110.08","110.19","118.57","144.49","151.08","152.73","197.94","208.73","208.01","165.85","162.37","166.92","159.08","159.28","157.46","160.09","155.86","153.3","151.08","150.16","149.83","110.08","208.73","156.46"
"20230811","110.95","110.31","110.08","108.38","109.63","110.05","110.38","151.26","153.34","171.15","171.14","171.16","157.33","158.88","157.86","158.44","157.49","157.51","155.81","153.35","150.61","150.61","143.93","150.03","108.38","171.16","145.99"
"20230812","111.58","111.58","110.49","110.34","101.53","101.53","110.88","111.57","140.66","152.2","152.33","152.32","152.27","152.31","152","151.91","151.88","151.53","151.91","151.92","150.5","146.44","134.66","116.5","101.53","152.33","135.75"
"20230813","116.15","111.53","110.83","110.51","101.85","110.56","110.83","111.01","140.97","148.69","153.53","154.02","154.23","154.23","154.33","154","153.45","153.02","153.12","153.48","153.3","153.12","151.89","120.87","101.85","154.33","138.46"
"20230814","111.07","110.48","104.57","104.57","104.57","110.48","110.48","111.18","149.86","152.63","156.34","160.07","160.3","158.93","160.07","165.95","166.04","165.48","153.41","152.61","151.6","151.25","144.68","133.65","104.57","166.04","142.4"
"20230815","157.47","111.56","110.85","110.58","102.04","110.32","110.81","110.72","123.02","153.35","153.42","159.41","156.8","161.01","160.97","154.25","152.17","154.25","160.97","160.98","154.25","153.33","152.95","150.09","102.04","161.01","143.25"
"20230816","150.89","110.28","110.28","110.07","110.28","110.28","110.28","150.01","152.28","156.95","157.59","160.96","160.9","164.53","165.64","164.53","168.39","160.82","156.9","167.17","154.47","151.62","150.38","150.33","110.07","168.39","148.58"
"20230817","137.92","110.78","107.79","100.64","109.53","110.09","110.78","150","151.14","156.65","159.5","160.24","160.24","160.18","167.64","160.18","166.92","156.68","162.3","157.9","154.63","151.27","150.77","149.7","100.64","167.64","147.05"
"20230818","137.92","110.7","109.78","108.15","108.15","110.11","110.7","152.58","152.68","154.93","167.68","167.56","157.84","159.08","158.96","158.96","158.19","157.4","157.4","157.71","152.75","152.75","152.53","150.16","108.15","167.68","146.79"
"20230819","152.28","152.01","110.9","110.9","109.95","110.2","110.9","151.03","151.23","152.66","159.24","159.47","159.57","169.46","170.08","157.86","157.73","153.95","156.01","154.2","152.63","151.18","150.54","150.55","109.95","170.08","147.81"
"20230820","111.27","102.36","101.52","97.78","97.65","97.65","97.17","102.54","111.83","141.19","152.48","153.21","153.18","153.18","153.18","163.11","152.95","163.11","153.02","153.05","152.75","152.72","139.6","123.94","97.17","163.11","134.65"
"20230821","111.17","110.73","105.05","105.05","105.05","105.05","109.91","111.17","152.93","154.45","158.88","159.95","159.11","166.15","200.6","166.76","159.39","158.23","157.75","157.75","152.99","167.16","150.48","150.37","105.05","200.6","146.55"
"20230822","151.92","110.21","110.21","110.22","110.13","110.22","110.22","155.18","151.14","159.3","161.79","161.75","161.04","158.88","159.63","159.3","160.21","159.3","159.3","159.04","154.29","150.56","150.1","150.11","110.13","161.79","147.5"
"20230823","137.92","110.56","110.23","108.15","108.15","110.21","110.57","120.98","197.79","158.33","160.68","160.68","157.71","160.55","160.67","207.27","160.45","156.9","157.71","156.28","154.27","150.41","150.33","150.29","108.15","207.27","149.3"
"20230824","138.57","109.98","109.73","108.15","108.15","110.21","110.73","124.41","151.47","157.51","160.19","160.19","159.11","159.11","154.63","154.59","165.78","165.59","152.48","152.44","152.48","151.17","151.2","124.36","108.15","165.78","143.64"
"20230825","123.75","110.24","109.78","108.17","108.17","109.85","110.63","123.75","151.15","156.9","160.34","165.97","165.93","160.24","160.24","158.84","167.47","156.82","152.9","152.9","152.84","150.33","150.33","149.72","108.17","167.47","144.99"
"20230826","151.93","136.82","110.81","110.41","110.25","110.42","110.67","151.17","151.19","151.96","152.14","155.42","155.6","159.83","156.92","151.88","151.88","151.76","151.97","152.19","151.9","151.59","151.32","149.91","110.25","159.83","144.15"
"20230827","151.57","135.34","111","110.55","110.29","110.32","111","111","150.5","150.1","151.1","151.45","166.2","169.32","174","167.44","151.45","151.45","152.83","151.46","151.46","151.43","150.51","149.51","110.29","174","144.51"
"20230828","125.23","110.11","101.87","101.87","101.87","101.87","110.27","110.94","151.66","156.36","161.91","162.79","157.04","161.71","162.9","207.29","167.17","155.61","153.82","153.82","151.84","150.19","131.04","129.26","101.87","207.29","144.52"
"20230829","124.46","110.51","108.43","108.43","108.43","110.41","110.57","150.4","151.08","181.33","198.51","158.5","157.58","157.82","197.92","154.85","153.41","151.45","151.68","151.49","150.5","150.5","150.05","150.05","108.43","198.51","148.5"
"20230830","123.58","110.08","109.93","109.93","109.93","109.93","110.26","123.66","152.95","158.06","167.17","168.45","158.05","158.59","159.5","168.38","155.44","155.19","153","152.42","151.11","167.15","150.2","150.28","109.93","168.45","145.58"
"20230831","110.94","110.19","109.93","109.41","109.34","109.95","109.99","150.89","151.57","154.02","159.91","159.59","157.38","159.93","158.92","157.38","154.29","153.23","153.26","154.02","151.89","150.19","150.22","150.22","109.34","159.93","143.8"
